Time (Hour-Ending),ERCOT.WIND.GEN,"Total Wind Installed, MW","Wind Output, % of Installed",ERCOT.PVGR.GEN,"Total Solar Installed, MW","Solar Output, % of Installed"
03/29/2022 15:00:00,22927,35644,64.32,3229,10178,31.73
03/29/2022 16:00:00,23323,35644,65.43,2761,10178,27.13
03/29/2022 17:00:00,23389,35644,65.62,2639,10178,25.93
03/29/2022 18:00:00,23720,35644,66.55,2259,10178,22.20
03/29/2022 19:00:00,23970,35644,67.25,1500,10178,14.74
03/29/2022 20:00:00,24254,35644,68.04,370,10178,3.64
03/29/2022 21:00:00,24885,35644,69.82,1,10178,0.01
03/29/2022 22:00:00,23826,35644,66.84,0,10178,0.00
03/29/2022 23:00:00,22772,35644,63.89,0,10178,0.00
03/30/2022 00:00:00,21716,35644,60.92,0,10178,0.00
03/30/2022 01:00:00,20026,35644,56.18,0,10178,0.00
03/30/2022 02:00:00,18115,35644,50.82,0,10178,0.00
03/30/2022 03:00:00,19352,35644,54.29,0,10178,0.00
03/30/2022 04:00:00,19822,35644,55.61,0,10178,0.00
03/30/2022 05:00:00,21151,35644,59.34,0,10178,0.00
03/30/2022 06:00:00,21294,35644,59.74,0,10178,0.00
03/30/2022 07:00:00,21060,35644,59.09,0,10178,0.00
03/30/2022 08:00:00,20744,35644,58.20,25,10178,0.25
03/30/2022 09:00:00,21733,35644,60.97,690,10178,6.78
03/30/2022 10:00:00,22034,35644,61.82,1186,10178,11.65
03/30/2022 11:00:00,23038,35644,64.63,1918,10178,18.85
03/30/2022 12:00:00,23501,35644,65.93,2417,10178,23.74
03/30/2022 13:00:00,23449,35644,65.79,2900,10178,28.49
03/30/2022 14:00:00,23111,35644,64.84,3212,10178,31.56
03/30/2022 15:00:00,21831,35644,61.25,3729,10178,36.64
03/30/2022 16:00:00,19792,35644,55.53,4326,10178,42.50
03/30/2022 17:00:00,17364,35644,48.72,4977,10178,48.90
03/30/2022 18:00:00,14702,35644,41.25,6046,10178,59.40
03/30/2022 19:00:00,11514,35644,32.30,4585,10178,45.05
03/30/2022 20:00:00,7300,35644,20.48,1036,10178,10.18
03/30/2022 21:00:00,5468,35644,15.34,2,10178,0.02
03/30/2022 22:00:00,6254,35644,17.55,0,10178,0.00
03/30/2022 23:00:00,7603,35644,21.33,0,10178,0.00
03/31/2022 00:00:00,8290,35644,23.26,0,10178,0.00
03/31/2022 01:00:00,8445,35644,23.69,0,10178,0.00
03/31/2022 02:00:00,6542,35644,18.36,0,10178,0.00
03/31/2022 03:00:00,6936,35644,19.46,0,10178,0.00
03/31/2022 04:00:00,8777,35644,24.62,0,10178,0.00
03/31/2022 05:00:00,10861,35644,30.47,0,10178,0.00
03/31/2022 06:00:00,9893,35644,27.76,0,10178,0.00
03/31/2022 07:00:00,9199,35644,25.81,0,10178,0.00
03/31/2022 08:00:00,8120,35644,22.78,102,10178,1.00
03/31/2022 09:00:00,7245,35644,20.33,2980,10178,29.28
03/31/2022 10:00:00,5020,35644,14.08,7050,10178,69.27
03/31/2022 11:00:00,4729,35644,13.27,8292,10178,81.47
03/31/2022 12:00:00,4362,35644,12.24,8712,10178,85.59
03/31/2022 13:00:00,3873,35644,10.87,8852,10178,86.97
03/31/2022 14:00:00,4099,35644,11.50,8690,10178,85.38
03/31/2022 15:00:00,4201,35644,11.79,8630,10178,84.79
03/31/2022 16:00:00,3860,35644,10.83,8665,10178,85.14
03/31/2022 17:00:00,3383,35644,9.49,8558,10178,84.08
03/31/2022 18:00:00,3444,35644,9.66,8233,10178,80.89
03/31/2022 19:00:00,3518,35644,9.87,5906,10178,58.03
03/31/2022 20:00:00,3751,35644,10.52,1265,10178,12.42
03/31/2022 21:00:00,3410,35644,9.57,2,10178,0.02
03/31/2022 22:00:00,4649,35644,13.04,0,10178,0.00
03/31/2022 23:00:00,7314,35644,20.52,0,10178,0.00
04/01/2022 00:00:00,10451,35644,29.32,0,10178,0.00
04/01/2022 01:00:00,13729,35644,38.52,0,10530,0.00
04/01/2022 02:00:00,15902,35644,44.61,0,10530,0.00
04/01/2022 03:00:00,17154,35644,48.13,0,10530,0.00
04/01/2022 04:00:00,18337,35644,51.45,0,10530,0.00
04/01/2022 05:00:00,18881,35644,52.97,0,10530,0.00
04/01/2022 06:00:00,19160,35644,53.75,0,10530,0.00
04/01/2022 07:00:00,19079,35644,53.53,0,10530,0.00
04/01/2022 08:00:00,19258,35644,54.03,163,10530,1.55
04/01/2022 09:00:00,18085,35644,50.74,2193,10530,20.83
04/01/2022 10:00:00,17536,35644,49.20,4051,10530,38.47
04/01/2022 11:00:00,19804,35644,55.56,3638,10530,34.55
04/01/2022 12:00:00,20795,35644,58.34,3619,10530,34.37
04/01/2022 13:00:00,21468,35644,60.23,3543,10530,33.64
04/01/2022 14:00:00,22005,35644,61.73,3336,10530,31.68
04/01/2022 15:00:00,22267,35644,62.47,3311,10530,31.45
04/01/2022 16:00:00,22437,35644,62.95,3293,10530,31.27
04/01/2022 17:00:00,22332,35644,62.65,3505,10530,33.28
04/01/2022 18:00:00,21953,35644,61.59,3489,10530,33.13
04/01/2022 19:00:00,21038,35644,59.02,2649,10530,25.15
04/01/2022 20:00:00,19927,35644,55.91,1082,10530,10.28
04/01/2022 21:00:00,19247,35644,54.00,5,10530,0.05
04/01/2022 22:00:00,18664,35644,52.36,0,10530,0.00
04/01/2022 23:00:00,16244,35644,45.57,0,10530,0.00
04/02/2022 00:00:00,13806,35644,38.73,0,10530,0.00
04/02/2022 01:00:00,12145,35644,34.07,0,10530,0.00
04/02/2022 02:00:00,10331,35644,28.99,0,10530,0.00
04/02/2022 03:00:00,9409,35644,26.40,0,10530,0.00
04/02/2022 04:00:00,9086,35644,25.49,0,10530,0.00
04/02/2022 05:00:00,9167,35644,25.72,0,10530,0.00
04/02/2022 06:00:00,8171,35644,22.92,0,10530,0.00
04/02/2022 07:00:00,5791,35644,16.25,0,10530,0.00
04/02/2022 08:00:00,4202,35644,11.79,139,10530,1.32
04/02/2022 09:00:00,3463,35644,9.72,3413,10530,32.42
04/02/2022 10:00:00,2547,35644,7.14,7679,10530,72.93
04/02/2022 11:00:00,2177,35644,6.11,8507,10530,80.78
04/02/2022 12:00:00,2381,35644,6.68,8734,10530,82.95
04/02/2022 13:00:00,2221,35644,6.23,8780,10530,83.38
04/02/2022 14:00:00,2343,35644,6.57,8819,10530,83.75
04/02/2022 15:00:00,2717,35644,7.62,8827,10530,83.83
04/02/2022 16:00:00,3122,35644,8.76,8866,10530,84.20
04/02/2022 17:00:00,3589,35644,10.07,8874,10530,84.28
04/02/2022 18:00:00,4672,35644,13.11,8581,10530,81.49
04/02/2022 19:00:00,5784,35644,16.23,6641,10530,63.07
04/02/2022 20:00:00,6905,35644,19.37,1687,10530,16.02
04/02/2022 21:00:00,8508,35644,23.87,6,10530,0.06
04/02/2022 22:00:00,11274,35644,31.63,0,10530,0.00
04/02/2022 23:00:00,14243,35644,39.96,0,10530,0.00
04/03/2022 00:00:00,17785,35644,49.90,0,10530,0.00
04/03/2022 01:00:00,19933,35644,55.92,0,10530,0.00
04/03/2022 02:00:00,20312,35644,56.99,0,10530,0.00
04/03/2022 03:00:00,19981,35644,56.06,0,10530,0.00
04/03/2022 04:00:00,19433,35644,54.52,0,10530,0.00
04/03/2022 05:00:00,19116,35644,53.63,0,10530,0.00
04/03/2022 06:00:00,19089,35644,53.56,0,10530,0.00
04/03/2022 07:00:00,19089,35644,53.55,0,10530,0.00
04/03/2022 08:00:00,19032,35644,53.39,159,10530,1.51
04/03/2022 09:00:00,18051,35644,50.64,1829,10530,17.37
04/03/2022 10:00:00,17331,35644,48.62,3195,10530,30.34
04/03/2022 11:00:00,17569,35644,49.29,3287,10530,31.22
04/03/2022 12:00:00,17528,35644,49.18,3928,10530,37.30
04/03/2022 13:00:00,17650,35644,49.52,4391,10530,41.70
04/03/2022 14:00:00,16598,35644,46.57,6085,10530,57.79
04/03/2022 15:00:00,15184,35644,42.60,7973,10530,75.72
04/03/2022 16:00:00,15171,35644,42.56,8232,10530,78.18
04/03/2022 17:00:00,16551,35644,46.43,7390,10530,70.18
04/03/2022 18:00:00,18105,35644,50.79,5214,10530,49.51
04/03/2022 19:00:00,19713,35644,55.31,3071,10530,29.17
04/03/2022 20:00:00,19646,35644,55.12,739,10530,7.02
04/03/2022 21:00:00,20935,35644,58.73,5,10530,0.05
04/03/2022 22:00:00,22010,35644,61.75,0,10530,0.00
04/03/2022 23:00:00,21414,35644,60.08,0,10530,0.00
04/04/2022 00:00:00,20788,35644,58.32,0,10530,0.00
04/04/2022 01:00:00,20132,35644,56.48,0,10530,0.00
04/04/2022 02:00:00,19480,35644,54.65,0,10530,0.00
04/04/2022 03:00:00,17863,35644,50.11,0,10530,0.00
04/04/2022 04:00:00,16331,35644,45.82,0,10530,0.00
04/04/2022 05:00:00,14459,35644,40.57,0,10530,0.00
04/04/2022 06:00:00,13756,35644,38.59,0,10530,0.00
04/04/2022 07:00:00,12737,35644,35.73,0,10530,0.00
04/04/2022 08:00:00,10835,35644,30.40,74,10530,0.70
04/04/2022 09:00:00,9157,35644,25.69,1615,10530,15.34
04/04/2022 10:00:00,8975,35644,25.18,3949,10530,37.50
04/04/2022 11:00:00,9292,35644,26.07,4582,10530,43.52
04/04/2022 12:00:00,8712,35644,24.44,5355,10530,50.86
04/04/2022 13:00:00,7797,35644,21.88,5735,10530,54.46
04/04/2022 14:00:00,7185,35644,20.16,6115,10530,58.07
04/04/2022 15:00:00,6923,35644,19.42,6058,10530,57.53
04/04/2022 16:00:00,6660,35644,18.68,6290,10530,59.73
04/04/2022 17:00:00,6845,35644,19.20,5914,10530,56.16
04/04/2022 18:00:00,7025,35644,19.71,5810,10530,55.18
04/04/2022 19:00:00,7287,35644,20.44,4545,10530,43.17
04/04/2022 20:00:00,7025,35644,19.71,1314,10530,12.47
04/04/2022 21:00:00,6996,35644,19.63,7,10530,0.07
04/04/2022 22:00:00,6117,35644,17.16,0,10530,0.00
04/04/2022 23:00:00,5633,35644,15.80,0,10530,0.00
04/05/2022 00:00:00,5910,35644,16.58,0,10530,0.00
04/05/2022 01:00:00,5858,35644,16.44,0,10530,0.00
04/05/2022 02:00:00,6480,35644,18.18,0,10530,0.00
04/05/2022 03:00:00,7000,35644,19.64,0,10530,0.00
04/05/2022 04:00:00,8395,35644,23.55,0,10530,0.00
04/05/2022 05:00:00,10215,35644,28.66,0,10530,0.00
04/05/2022 06:00:00,11366,35644,31.89,0,10530,0.00
04/05/2022 07:00:00,12593,35644,35.33,0,10530,0.00
04/05/2022 08:00:00,14000,35644,39.28,152,10530,1.45
04/05/2022 09:00:00,14382,35644,40.35,2632,10530,24.99
04/05/2022 10:00:00,13232,35644,37.12,4573,10530,43.43
04/05/2022 11:00:00,13051,35644,36.62,5462,10530,51.87
04/05/2022 12:00:00,14047,35644,39.41,5161,10530,49.01
04/05/2022 13:00:00,15616,35644,43.81,4099,10530,38.93
04/05/2022 14:00:00,16457,35644,46.17,3562,10530,33.82
04/05/2022 15:00:00,16518,35644,46.34,3484,10530,33.08
04/05/2022 16:00:00,16585,35644,46.53,3237,10530,30.75
04/05/2022 17:00:00,17165,35644,48.16,3001,10530,28.50
04/05/2022 18:00:00,17768,35644,49.85,2734,10530,25.97
04/05/2022 19:00:00,18234,35644,51.16,2238,10530,21.26
04/05/2022 20:00:00,18104,35644,50.79,1111,10530,10.55
04/05/2022 21:00:00,17573,35644,49.30,7,10530,0.07
04/05/2022 22:00:00,19362,35644,54.32,0,10530,0.00
04/05/2022 23:00:00,20336,35644,57.05,0,10530,0.00
04/06/2022 00:00:00,20782,35644,58.30,0,10530,0.00
04/06/2022 01:00:00,21244,35644,59.60,0,10530,0.00
04/06/2022 02:00:00,21212,35644,59.51,0,10530,0.00
04/06/2022 03:00:00,20903,35644,58.64,0,10530,0.00
04/06/2022 04:00:00,20596,35644,57.78,0,10530,0.00
04/06/2022 05:00:00,20586,35644,57.76,0,10530,0.00
04/06/2022 06:00:00,20732,35644,58.16,0,10530,0.00
04/06/2022 07:00:00,20809,35644,58.38,0,10530,0.00
04/06/2022 08:00:00,20065,35644,56.29,174,10530,1.65
04/06/2022 09:00:00,17810,35644,49.97,2706,10530,25.70
04/06/2022 10:00:00,17761,35644,49.83,3053,10530,29.00
04/06/2022 11:00:00,18577,35644,52.12,2910,10530,27.64
04/06/2022 12:00:00,18549,35644,52.04,3423,10530,32.51
04/06/2022 13:00:00,18411,35644,51.65,4378,10530,41.58
04/06/2022 14:00:00,17373,35644,48.74,5936,10530,56.38
04/06/2022 15:00:00,15795,35644,44.31,7767,10530,73.76
04/06/2022 16:00:00,15893,35644,44.59,8579,10530,81.47
04/06/2022 17:00:00,16165,35644,45.35,8372,10530,79.51
04/06/2022 18:00:00,16323,35644,45.79,8144,10530,77.35
04/06/2022 19:00:00,16272,35644,45.65,6416,10530,60.93
04/06/2022 20:00:00,15608,35644,43.79,1696,10530,16.10
04/06/2022 21:00:00,14545,35644,40.81,10,10530,0.10
04/06/2022 22:00:00,14865,35644,41.70,0,10530,0.00
04/06/2022 23:00:00,15427,35644,43.28,0,10530,0.00
04/07/2022 00:00:00,17494,35644,49.08,0,10530,0.00
04/07/2022 01:00:00,17118,35644,48.02,0,10530,0.00
04/07/2022 02:00:00,17155,35644,48.13,0,10530,0.00
04/07/2022 03:00:00,17519,35644,49.15,0,10530,0.00
04/07/2022 04:00:00,17114,35644,48.01,0,10530,0.00
04/07/2022 05:00:00,16047,35644,45.02,0,10530,0.00
04/07/2022 06:00:00,15374,35644,43.13,0,10530,0.00
04/07/2022 07:00:00,15238,35644,42.75,0,10530,0.00
04/07/2022 08:00:00,14982,35644,42.03,301,10530,2.86
04/07/2022 09:00:00,13422,35644,37.66,4156,10530,39.47
04/07/2022 10:00:00,13186,35644,36.99,8026,10530,76.22
04/07/2022 11:00:00,17643,35644,49.50,7046,10530,66.92
04/07/2022 12:00:00,17375,35644,48.75,7750,10530,73.60
04/07/2022 13:00:00,15534,35644,43.58,8773,10530,83.31
04/07/2022 14:00:00,14145,35644,39.69,8941,10530,84.91
04/07/2022 15:00:00,13765,35644,38.62,8900,10530,84.52
04/07/2022 16:00:00,13925,35644,39.07,8667,10530,82.31
04/07/2022 17:00:00,14354,35644,40.27,8271,10530,78.55
04/07/2022 18:00:00,14106,35644,39.57,8108,10530,77.00
04/07/2022 19:00:00,12880,35644,36.13,6291,10530,59.74
04/07/2022 20:00:00,11117,35644,31.19,1784,10530,16.94
04/07/2022 21:00:00,8792,35644,24.67,10,10530,0.10
04/07/2022 22:00:00,8422,35644,23.63,0,10530,0.00
04/07/2022 23:00:00,9203,35644,25.82,0,10530,0.00
04/08/2022 00:00:00,9639,35644,27.04,0,10530,0.00
04/08/2022 01:00:00,10048,35644,28.19,0,10530,0.00
04/08/2022 02:00:00,10100,35644,28.34,0,10530,0.00
04/08/2022 03:00:00,10567,35644,29.65,0,10530,0.00
04/08/2022 04:00:00,10728,35644,30.10,0,10530,0.00
04/08/2022 05:00:00,11199,35644,31.42,0,10530,0.00
04/08/2022 06:00:00,10830,35644,30.38,0,10530,0.00
04/08/2022 07:00:00,10297,35644,28.89,0,10530,0.00
04/08/2022 08:00:00,10470,35644,29.37,315,10530,3.00
04/08/2022 09:00:00,9277,35644,26.03,4484,10530,42.58
04/08/2022 10:00:00,8291,35644,23.26,8429,10530,80.05
04/08/2022 11:00:00,8729,35644,24.49,8889,10530,84.42
04/08/2022 12:00:00,8524,35644,23.91,8964,10530,85.13
04/08/2022 13:00:00,8755,35644,24.56,8972,10530,85.21
04/08/2022 14:00:00,8315,35644,23.33,8879,10530,84.32
04/08/2022 15:00:00,8279,35644,23.23,8986,10530,85.34
04/08/2022 16:00:00,9193,35644,25.79,8969,10530,85.18
04/08/2022 17:00:00,10281,35644,28.84,8917,10530,84.68
04/08/2022 18:00:00,10167,35644,28.52,8701,10530,82.63
04/08/2022 19:00:00,8314,35644,23.32,6833,10530,64.89
04/08/2022 20:00:00,5498,35644,15.42,1845,10530,17.52
04/08/2022 21:00:00,4276,35644,12.00,13,10530,0.13
04/08/2022 22:00:00,4750,35644,13.33,0,10530,0.00
04/08/2022 23:00:00,5714,35644,16.03,0,10530,0.00
04/09/2022 00:00:00,7136,35644,20.02,0,10530,0.00
04/09/2022 01:00:00,9195,35644,25.80,0,10530,0.00
04/09/2022 02:00:00,11058,35644,31.02,0,10530,0.00
04/09/2022 03:00:00,13501,35644,37.88,0,10530,0.00
04/09/2022 04:00:00,16689,35644,46.82,0,10530,0.00
04/09/2022 05:00:00,19875,35644,55.76,0,10530,0.00
04/09/2022 06:00:00,21682,35644,60.83,0,10530,0.00
04/09/2022 07:00:00,23069,35644,64.72,0,10530,0.00
04/09/2022 08:00:00,22825,35644,64.04,373,10530,3.54
04/09/2022 09:00:00,20671,35644,57.99,3276,10530,31.12
04/09/2022 10:00:00,19464,35644,54.61,5420,10530,51.47
04/09/2022 11:00:00,21359,35644,59.92,4869,10530,46.24
04/09/2022 12:00:00,21898,35644,61.43,4511,10530,42.84
